code_insee,commune,dep,PMUN,dans_MEL,acces_gare_proche_min_min,acces_gare_proche_moy_min,gare_utile,gare_utile_uic,gare_utile_commune,gare_utile_sur_place,acces_gare_utile_min,desserte_directe_faible,trains_directs_jour,trains_pointe_matin,trains_arr_lille_matin,trains_pointe_soir,tps_trajet_median_min,tps_trajet_min_min,premier_train,dernier_train,amplitude_h,gares_lille_desservies,lignes,retour_trains_directs_jour,retour_pointe_soir,retour_dernier_depart_lille,autocars_directs_jour,attente_ter_min,egress_lille_min,porte_a_porte_median_min,trajet_ter_realiste_min,tc_trajets_jour,tc_arr_lille_matin,tc_trajet_median_min,tc_trajet_min_min,tc_trajet_realiste_min,tc_premier_arr_lille,tc_dernier_dep,tc_part_direct,tc_metro_sur_place,meilleur_temps_vers_lille_min,meilleur_mode_vers_lille,ter_billet_normal_eur,ter_abo_hebdo_eur,ter_abo_mensuel_eur,ter_abo_mensuel_estime,ter_abo_mensuel_reste_a_charge_eur,velo_min,velo_ter_min,voiture_min,voiture_bouchons_min,voiture_km,voiture_cout_carburant_eur,voiture_cout_mensuel_est_eur,ilevia_abo_mensuel_eur,ilevia_abo_reste_a_charge_eur,gare_sur_territoire,cout_mensuel_meilleur_mode_eur,temps_sans_voiture_min,mode_sans_voiture,cout_sans_voiture_eur,surcout_temps_sans_voiture_min,ratio_alternatif_vs_voiture,option_sans_voiture,cout_transit_min_eur,ratio_sansvoiture_vs_voiture
62476,Izel-lès-Équerchin,62,1058,False,6.0,7.4,Hénin-Beaumont,87345157,Hénin-Beaumont,False,12.9,False,23.0,6.0,7.0,7.0,28.0,27.0,05:10,20:22,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,40.9,58.9,,,,,,,,,,58.9,TER,7.5,20.1,72.0,False,36.0,,,60.0,22.0,40.9,344.0,444.0,,,False,36.0,,,,,0.98,0,36.0,
62252,La Couture,62,2616,False,7.3,12.3,Beuvry lès Béthune,87342402,Beuvry,False,13.2,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,63.2,81.2,,,,,,,,,,81.2,TER,8.8,23.6,85.0,False,42.0,,93.0,65.0,18.0,37.6,316.0,416.0,,,False,42.0,93.0,velo+TER,42.0,12.0,1.25,1,42.0,1.43
62479,Labeuvrière,62,1654,False,2.1,4.6,Béthune,87342006,Béthune,False,8.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,46.0,59.5,,,,,,,,,,59.5,TER,9.7,26.1,94.0,False,47.0,,76.0,78.0,20.0,66.6,559.0,659.0,,,False,47.0,76.0,velo+TER,47.0,16.0,0.76,1,47.0,0.97
62480,Labourse,62,2894,False,1.8,5.1,Béthune,87342006,Béthune,False,8.7,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,46.7,60.2,,,,,,,,,,60.2,TER,9.7,26.1,94.0,False,47.0,,74.0,74.0,20.0,66.6,559.0,659.0,,,False,47.0,74.0,velo+TER,47.0,14.0,0.81,1,47.0,1.0
62489,Lapugnoy,62,3518,False,1.0,3.1,Béthune,87342006,Béthune,False,15.7,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.7,67.2,,,,,,,,,,67.2,TER,9.7,26.1,94.0,False,47.0,,,83.0,19.0,68.6,576.0,676.0,,,False,47.0,,,,,0.81,0,47.0,
62491,Laventie,62,4969,False,8.1,14.4,Salomé,87342451,Salomé,False,17.5,False,11.0,4.0,3.0,3.0,37.0,37.0,06:07,20:07,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,54.5,72.5,,,,,,,,,,72.5,TER,6.5,,64.0,True,32.0,,,56.0,19.0,29.8,250.0,350.0,,,False,32.0,,,,,1.29,0,32.0,
62497,Leforest,62,7179,False,1.0,2.8,Leforest,87345223,Leforest,True,1.0,False,21.0,7.0,6.0,7.0,33.0,31.0,06:00,21:00,15.0,Flandres,C40,22.0,6.0,22:27,0.0,10.7,6,34.0,50.7,,,,,,,,,,50.7,TER,6.8,18.6,67.0,False,33.0,,57.0,55.0,19.0,30.0,252.0,352.0,,,True,33.0,50.7,TER,33.0,0.0,0.92,1,33.0,0.92
62498,Lens,62,32618,False,1.0,4.0,Lens,87345025,Lens,True,1.0,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,41.5,53.8,,,,,,,,,,53.8,TER,9.0,24.1,87.0,False,43.0,,60.0,63.0,22.0,39.9,335.0,435.0,,,True,43.0,53.8,TER,43.0,0.0,0.85,1,43.0,0.85
62502,Lestrem,62,5073,False,10.8,16.5,Beuvry lès Béthune,87342402,Beuvry,False,20.8,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,70.8,88.8,,,,,,,,,,88.8,TER,8.8,23.6,85.0,False,42.0,,,66.0,20.0,40.3,339.0,439.0,,,False,42.0,,,,,1.35,0,42.0,
62907,Libercourt,62,8138,False,1.0,2.8,Libercourt,87345256,Libercourt,True,1.0,False,44.0,13.0,13.0,13.0,18.0,16.0,05:21,21:09,15.8,Flandres,"C40, C41",42.0,13.0,22:27,0.0,5.8,6,19.0,30.8,,,,,,,,,,30.8,TER ~ velo+TER,5.1,14.9,54.0,False,27.0,,34.0,44.0,18.0,22.5,189.0,289.0,,,True,27.0,30.8,TER ~ velo+TER,27.0,0.0,0.7,1,27.0,0.7
62516,Lillers,62,9988,False,1.0,2.5,Béthune,87342006,Béthune,False,16.6,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,54.6,68.1,,,,,,,,,,68.1,TER,9.7,26.1,94.0,False,47.0,,,80.0,19.0,74.3,624.0,724.0,,,True,47.0,68.1,TER,47.0,0.0,0.85,1,47.0,0.85
62510,Liévin,62,30149,False,1.0,4.3,Lens,87345025,Lens,False,10.0,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,50.5,62.8,,,,,,,,,,62.8,TER,9.0,24.1,87.0,False,43.0,,73.0,64.0,23.0,44.8,376.0,476.0,,,True,43.0,62.8,TER,43.0,0.0,0.98,1,43.0,0.98
62520,Locon,62,2342,False,7.0,9.7,Beuvry lès Béthune,87342402,Beuvry,False,12.1,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,62.1,80.1,,,,,,,,,,80.1,TER,8.8,23.6,85.0,False,42.0,,90.0,69.0,17.0,41.7,350.0,450.0,,,False,42.0,90.0,velo+TER,42.0,10.0,1.16,1,42.0,1.3
62523,Loison-sous-Lens,62,5255,False,1.0,2.3,Loison-sous-Lens,87345231,Loison-sous-Lens,True,1.0,False,10.0,3.0,3.0,2.0,51.0,51.0,06:22,20:22,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,52.0,70.0,,,,,,,,,,70.0,TER ~ velo+TER,8.1,,80.0,True,40.0,,72.0,57.0,21.0,32.1,270.0,370.0,,,True,40.0,70.0,TER ~ velo+TER,40.0,0.0,1.23,1,40.0,1.23
62525,Longuenesse,62,10568,False,3.3,6.1,Saint-Omer,87281444,Saint-Omer,False,8.7,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,58.7,76.7,,,,,,,,,,76.7,TER ~ velo+TER,14.2,37.9,136.0,False,68.0,,81.0,81.0,17.0,71.8,603.0,703.0,,,False,68.0,81.0,velo+TER,68.0,4.0,0.95,1,68.0,1.0
62528,Loos-en-Gohelle,62,6896,False,1.0,5.2,Lens,87345025,Lens,False,11.3,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,51.8,64.0,,,,,,,,,,64.0,TER,9.0,24.1,87.0,False,43.0,,76.0,64.0,22.0,42.7,359.0,459.0,,,False,43.0,76.0,velo+TER,43.0,12.0,1.0,1,43.0,1.19
62529,Lorgies,62,1609,False,3.6,6.9,Salomé,87342451,Salomé,False,15.6,False,11.0,4.0,3.0,3.0,37.0,37.0,06:07,20:07,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,52.6,70.6,,,,,,,,,,70.6,TER ~ velo+TER,6.5,,64.0,True,32.0,,75.0,58.0,18.0,28.5,239.0,339.0,,,False,32.0,75.0,velo+TER,32.0,4.0,1.22,1,32.0,1.29
62540,Maisnil-lès-Ruitz,62,1691,False,10.7,12.2,Béthune,87342006,Béthune,False,14.7,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,52.7,66.2,,,,,,,,,,66.2,TER,9.7,26.1,94.0,False,47.0,,,69.0,22.0,56.3,473.0,573.0,,,False,47.0,,,,,0.96,0,47.0,
62543,Mametz,62,1998,False,15.5,17.5,Saint-Omer,87281444,Saint-Omer,False,25.8,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,75.8,93.8,,,,,,,,,,93.8,TER,14.2,37.9,136.0,False,68.0,,,83.0,16.0,73.5,617.0,717.0,,,False,68.0,,,,,1.13,0,68.0,
62557,Marœuil,62,2441,False,1.0,2.4,Arras,87342014,Arras,False,19.4,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,55.4,73.4,,,,,,,,,,73.4,TER,12.7,34.2,123.0,False,61.0,,,72.0,24.0,58.2,489.0,589.0,,,True,61.0,73.4,TER,61.0,0.0,1.02,1,61.0,1.02
62563,Mazingarbe,62,8068,False,1.0,4.3,Cuinchy,87342410,Cuinchy,False,15.9,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,60.9,78.9,,,,,,,,,,78.9,TER,8.1,,78.0,False,39.0,,,71.0,22.0,40.7,342.0,442.0,,,False,39.0,,,,,1.11,0,39.0,
62573,Meurchin,62,3717,False,1.0,1.8,Meurchin,87345272,Meurchin,True,1.0,False,10.0,3.0,3.0,3.0,42.0,42.0,06:31,20:31,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,43.0,61.0,,,,,,,,,,61.0,TER ~ velo+TER,6.5,18.1,65.0,False,32.0,,63.0,56.0,22.0,30.6,257.0,357.0,,,True,32.0,61.0,TER ~ velo+TER,32.0,0.0,1.09,1,32.0,1.09
62584,Mont-Bernanchon,62,1316,False,7.7,11.2,Béthune,87342006,Béthune,False,15.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.4,66.9,,,,,,,,,,66.9,TER,9.7,26.1,94.0,False,47.0,,,73.0,19.0,47.5,399.0,499.0,,,False,47.0,,,,,0.92,0,47.0,
62587,Montigny-en-Gohelle,62,9870,False,2.3,4.3,Billy-Montigny,87345140,Billy-Montigny,False,6.3,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,38.3,56.3,,,,,,,,,,56.3,TER ~ velo+TER,8.1,21.6,78.0,False,39.0,,61.0,58.0,23.0,32.8,276.0,376.0,,,False,39.0,61.0,velo+TER,39.0,5.0,0.97,1,39.0,1.05
62570,Méricourt,62,11431,False,1.0,3.5,Sallaumines,87345215,Sallaumines,False,10.1,False,10.0,3.0,3.0,2.0,54.0,54.0,06:19,20:19,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,64.1,82.1,,,,,,,,,,82.1,TER ~ velo+TER,8.5,22.6,84.0,True,42.0,,86.0,60.0,22.0,40.8,343.0,443.0,,,True,42.0,82.1,TER ~ velo+TER,42.0,0.0,1.37,1,42.0,1.37
62606,Neuve-Chapelle,62,1419,False,7.4,8.9,Salomé,87342451,Salomé,False,14.2,False,11.0,4.0,3.0,3.0,37.0,37.0,06:07,20:07,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,51.2,69.2,,,,,,,,,,69.2,TER,6.5,,64.0,True,32.0,,,58.0,18.0,29.2,245.0,345.0,,,False,32.0,,,,,1.19,0,32.0,
62609,Neuville-Saint-Vaast,62,1603,False,6.7,8.4,Arras,87342014,Arras,False,18.4,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,54.4,72.4,,,,,,,,,,72.4,TER,12.7,34.2,123.0,False,61.0,,,69.0,20.0,57.9,486.0,586.0,,,False,61.0,,,,,1.05,0,61.0,
62620,Norrent-Fontes,62,1362,False,5.8,7.6,Hazebrouck,87286302,Hazebrouck,False,34.6,False,45.0,16.0,15.0,13.0,35.0,32.0,04:51,21:14,16.4,Flandres,"C70, K70, K71",47.0,16.0,22:13,0.0,4.7,6,69.6,80.3,,,,,,,,,,80.3,TER,10.4,28.1,101.0,False,50.0,,,84.0,18.0,78.8,662.0,762.0,,,False,50.0,,,,,0.96,0,50.0,
62624,Noyelles-Godault,62,5906,False,2.3,4.6,Dourges,87345165,Dourges,False,5.8,False,23.0,6.0,7.0,7.0,24.0,23.0,05:14,20:26,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,29.8,47.8,,,,,,,,,,47.8,TER ~ velo+TER,6.8,18.6,67.0,False,33.0,,51.0,53.0,22.0,30.5,256.0,356.0,,,False,33.0,51.0,velo+TER,33.0,3.0,0.9,1,33.0,0.96
62626,Noyelles-lès-Vermelles,62,2294,False,4.5,6.8,Cuinchy,87342410,Cuinchy,False,6.6,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,51.6,69.6,,,,,,,,,,69.6,TER,8.1,,78.0,False,39.0,,82.0,66.0,22.0,38.8,326.0,426.0,,,False,39.0,82.0,velo+TER,39.0,12.0,1.05,1,39.0,1.24
62628,Noyelles-sous-Lens,62,6659,False,1.3,3.6,Sallaumines,87345215,Sallaumines,False,5.5,False,10.0,3.0,3.0,2.0,54.0,54.0,06:19,20:19,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,59.5,77.5,,,,,,,,,,77.5,TER ~ velo+TER,8.5,22.6,84.0,True,42.0,,81.0,59.0,25.0,37.6,316.0,416.0,,,False,42.0,81.0,velo+TER,42.0,4.0,1.31,1,42.0,1.37
62617,Nœux-les-Mines,62,11520,False,1.0,3.3,Béthune,87342006,Béthune,False,13.5,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,51.5,65.0,,,,,,,,,,65.0,TER,9.7,26.1,94.0,False,47.0,,,74.0,22.0,53.0,445.0,545.0,,,True,47.0,65.0,TER,47.0,0.0,0.88,1,47.0,0.88
62637,Oignies,62,10210,False,2.1,5.3,Libercourt,87345256,Libercourt,False,6.0,False,44.0,13.0,13.0,13.0,18.0,16.0,05:21,21:09,15.8,Flandres,"C40, C41",42.0,13.0,22:27,0.0,5.8,6,24.0,35.8,,,,,,,,,,35.8,TER,5.1,14.9,54.0,False,27.0,,41.0,49.0,19.0,25.3,213.0,313.0,,,False,27.0,41.0,velo+TER,27.0,5.0,0.73,1,27.0,0.84
62638,Oisy-le-Verger,62,1188,False,4.2,7.6,Cambrai,87345520,Cambrai,False,20.0,False,11.0,3.0,3.0,3.0,60.0,59.0,05:38,20:38,15.0,Flandres,K40,11.0,3.0,20:23,0.0,12.0,6,80.0,98.0,,,,,,,,,,98.0,TER,13.4,36.0,130.0,False,65.0,,,72.0,20.0,56.9,478.0,578.0,,,False,65.0,,,,,1.36,0,65.0,
62666,Pont-à-Vendin,62,3136,False,1.0,2.9,Pont-à-Vendin,87345264,Pont-à-Vendin,True,1.0,False,21.0,7.0,6.0,5.0,32.0,32.0,06:02,20:27,14.4,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,33.0,49.7,,,,,,,,,,49.7,TER,7.2,19.6,70.0,False,35.0,,55.0,56.0,21.0,29.3,246.0,346.0,,,True,35.0,49.7,TER,35.0,0.0,0.89,1,35.0,0.89
62684,Racquinghem,62,2214,False,4.3,8.5,Saint-Omer,87281444,Saint-Omer,False,17.2,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,67.2,85.2,,,,,,,,,,85.2,TER,14.2,37.9,136.0,False,68.0,,,75.0,18.0,63.5,533.0,633.0,,,False,68.0,,,,,1.14,0,68.0,
62693,Rebreuve-Ranchicourt,62,1071,False,9.3,13.6,Béthune,87342006,Béthune,False,21.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,59.4,72.9,,,,,,,,,,72.9,TER,9.7,26.1,94.0,False,47.0,,,74.0,20.0,60.5,508.0,608.0,,,False,47.0,,,,,0.99,0,47.0,
62706,Richebourg,62,2618,False,6.2,11.2,Beuvry lès Béthune,87342402,Beuvry,False,15.0,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,65.0,83.0,,,,,,,,,,83.0,TER,8.8,23.6,85.0,False,42.0,,,62.0,18.0,33.1,278.0,378.0,,,False,42.0,,,,,1.34,0,42.0,
62712,Rivière,62,1124,False,10.3,12.7,Arras,87342014,Arras,False,18.6,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,54.6,72.6,,,,,,,,,,72.6,TER,12.7,34.2,123.0,False,61.0,,,77.0,19.0,65.5,550.0,650.0,,,False,61.0,,,,,0.94,0,61.0,
62713,Robecq,62,1329,False,7.8,11.4,Béthune,87342006,Béthune,False,18.6,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,56.6,70.1,,,,,,,,,,70.1,TER,9.7,26.1,94.0,False,47.0,,,76.0,19.0,49.5,416.0,516.0,,,False,47.0,,,,,0.92,0,47.0,
62724,Rouvroy,62,8797,False,1.0,4.3,Billy-Montigny,87345140,Billy-Montigny,False,6.3,False,23.0,6.0,7.0,7.0,32.0,31.0,05:06,20:18,15.2,Flandres,C41,20.0,7.0,21:40,0.0,12.0,6,38.3,56.3,,,,,,,,,,56.3,TER ~ velo+TER,8.1,21.6,78.0,False,39.0,,60.0,59.0,22.0,38.4,323.0,423.0,,,False,39.0,60.0,velo+TER,39.0,4.0,0.95,1,39.0,1.02
62727,Ruitz,62,1509,False,10.1,12.5,Béthune,87342006,Béthune,False,15.0,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,53.0,66.5,,,,,,,,,,66.5,TER,9.7,26.1,94.0,False,47.0,,,73.0,20.0,58.8,494.0,594.0,,,False,47.0,,,,,0.91,0,47.0,
62718,Rœux,62,1390,False,1.0,2.0,Arras,87342014,Arras,False,18.1,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,54.1,72.1,,,,,,,,,,72.1,TER,12.7,34.2,123.0,False,61.0,,,63.0,21.0,46.8,393.0,493.0,,,True,61.0,72.1,TER,61.0,0.0,1.14,1,61.0,1.14
62735,Sailly-Labourse,62,2577,False,5.9,6.8,Beuvry lès Béthune,87342402,Beuvry,False,12.2,False,11.0,3.0,3.0,4.0,50.0,50.0,05:54,19:54,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,62.2,80.2,,,,,,,,,,80.2,TER,8.8,23.6,85.0,False,42.0,,88.0,69.0,23.0,40.3,339.0,439.0,,,False,42.0,88.0,velo+TER,42.0,8.0,1.16,1,42.0,1.28
62736,Sailly-sur-la-Lys,62,3883,False,5.5,8.8,Nieppe,87287151,Nieppe,False,11.8,False,21.0,7.0,6.0,6.0,25.0,18.0,05:09,20:12,15.0,Flandres,C70,19.0,7.0,20:23,0.0,10.7,6,36.8,53.5,,,,,,,,,,53.5,TER,6.3,17.6,63.0,False,32.0,,,56.0,20.0,29.5,248.0,348.0,,,False,32.0,,,,,0.96,0,32.0,
62737,Sains-en-Gohelle,62,5995,False,1.6,4.4,Béthune,87342006,Béthune,False,17.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,55.4,68.9,,,,,,,,,,68.9,TER,9.7,26.1,94.0,False,47.0,,,70.0,22.0,49.9,419.0,519.0,,,False,47.0,,,,,0.98,0,47.0,
62753,Saint-Laurent-Blangy,62,6507,False,1.4,5.7,Arras,87342014,Arras,False,11.5,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,47.5,65.5,,,,,,,,,,65.5,TER,12.7,34.2,123.0,False,61.0,,71.0,64.0,21.0,49.8,418.0,518.0,,,False,61.0,71.0,velo+TER,61.0,6.0,1.02,1,61.0,1.11
62764,Saint-Nicolas,62,4603,False,3.4,5.5,Arras,87342014,Arras,False,13.6,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,49.6,67.6,,,,,,,,,,67.0,velo+TER ~ TER,12.7,34.2,123.0,False,61.0,,67.0,65.0,20.0,52.5,441.0,541.0,,,False,61.0,67.0,velo+TER,61.0,0.0,1.03,1,61.0,1.03
62765,Saint-Omer,62,14661,False,1.0,3.3,Saint-Omer,87281444,Saint-Omer,True,1.0,False,11.0,5.0,5.0,4.0,50.0,48.0,05:57,20:57,15.0,Flandres,K71,11.0,5.0,21:13,0.0,12.0,6,51.0,69.0,,,,,,,,,,69.0,TER,14.2,37.9,136.0,False,68.0,,77.0,85.0,14.0,76.1,639.0,739.0,,,True,68.0,69.0,TER,68.0,0.0,0.81,1,68.0,0.81
62770,Saint-Venant,62,3022,False,5.8,9.4,Hazebrouck,87286302,Hazebrouck,False,22.9,False,45.0,16.0,15.0,13.0,35.0,32.0,04:51,21:14,16.4,Flandres,"C70, K70, K71",47.0,16.0,22:13,0.0,4.7,6,57.9,68.6,,,,,,,,,,68.6,TER,10.4,28.1,101.0,False,50.0,,,78.0,18.0,51.3,431.0,531.0,,,False,50.0,,,,,0.88,0,50.0,
62744,Sainte-Catherine,62,3594,False,4.7,7.4,Arras,87342014,Arras,False,12.6,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,48.6,66.6,,,,,,,,,,66.6,TER ~ velo+TER,12.7,34.2,123.0,False,61.0,,71.0,66.0,21.0,54.5,458.0,558.0,,,False,61.0,71.0,velo+TER,61.0,4.0,1.01,1,61.0,1.08
62771,Sallaumines,62,9650,False,1.0,2.0,Sallaumines,87345215,Sallaumines,True,1.0,False,10.0,3.0,3.0,2.0,54.0,54.0,06:19,20:19,14.0,Flandres,C51,13.0,4.0,20:47,0.0,12.0,6,55.0,73.0,,,,,,,,,,73.0,TER ~ velo+TER,8.5,22.6,84.0,True,42.0,,75.0,60.0,24.0,38.6,324.0,424.0,,,True,42.0,73.0,TER ~ velo+TER,42.0,0.0,1.22,1,42.0,1.22
62793,Servins,62,1134,False,7.7,9.2,Béthune,87342006,Béthune,False,21.6,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,59.6,73.1,,,,,,,,,,73.1,TER,9.7,26.1,94.0,False,47.0,,,71.0,21.0,53.9,453.0,553.0,,,False,47.0,,,,,1.03,0,47.0,
62801,Souchez,62,2658,False,8.7,10.9,Lens,87345025,Lens,False,18.4,False,44.0,12.0,13.0,13.0,40.5,38.0,04:59,20:14,15.2,Flandres,"C41, C51, K51",44.0,14.0,21:40,0.0,6.2,6,58.9,71.2,,,,,,,,,,71.2,TER,9.0,24.1,87.0,False,43.0,,,71.0,24.0,49.2,413.0,513.0,,,False,43.0,,,,,1.0,0,43.0,
62810,Thélus,62,1271,False,2.9,5.5,Arras,87342014,Arras,False,14.8,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,50.8,68.8,,,,,,,,,,68.8,TER,12.7,34.2,123.0,False,61.0,,,66.0,21.0,50.4,423.0,523.0,,,False,61.0,,,,,1.04,0,61.0,
62817,Tilloy-lès-Mofflaines,62,1519,False,4.1,5.6,Arras,87342014,Arras,False,9.4,False,14.0,4.0,3.0,4.0,36.0,35.0,06:31,21:42,15.2,Flandres,"K44, K45",15.0,4.0,20:58,0.0,12.0,6,45.4,63.4,,,,,,,,,,63.4,TER,12.7,34.2,123.0,False,61.0,,70.0,64.0,21.0,52.8,444.0,544.0,,,False,61.0,70.0,velo+TER,61.0,7.0,0.99,1,61.0,1.09
62836,Vaudricourt,62,1104,False,5.1,7.0,Béthune,87342006,Béthune,False,11.1,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,49.1,62.6,,,,,,,,,,62.6,TER ~ velo+TER,9.7,26.1,94.0,False,47.0,,66.0,76.0,22.0,46.0,386.0,486.0,,,False,47.0,66.0,velo+TER,47.0,3.0,0.82,1,47.0,0.87
62842,Vendin-le-Vieil,62,8381,False,1.0,4.0,Pont-à-Vendin,87345264,Pont-à-Vendin,False,6.3,False,21.0,7.0,6.0,5.0,32.0,32.0,06:02,20:27,14.4,Flandres,"C51, K51",24.0,7.0,20:47,0.0,10.7,6,38.3,55.0,,,,,,,,,,55.0,TER ~ velo+TER,7.2,19.6,70.0,False,35.0,,57.0,60.0,20.0,33.0,277.0,377.0,,,False,35.0,57.0,velo+TER,35.0,2.0,0.92,1,35.0,0.95
62841,Vendin-lès-Béthune,62,2393,False,2.2,4.5,Béthune,87342006,Béthune,False,10.4,False,30.0,10.0,9.0,10.0,38.0,35.0,05:49,20:46,15.0,Flandres,"C50, K50",31.0,10.0,21:06,0.0,7.5,6,48.4,61.9,,,,,,,,,,61.9,TER,9.7,26.1,94.0,False,47.0,,70.0,77.0,22.0,47.2,396.0,496.0,,,False,47.0,70.0,velo+TER,47.0,8.0,0.8,1,47.0,0.91
62846,Vermelles,62,4748,False,4.5,7.5,Cuinchy,87342410,Cuinchy,False,10.0,False,11.0,3.0,3.0,4.0,45.0,45.0,05:59,19:59,14.0,Flandres,C50,12.0,3.0,20:16,0.0,12.0,6,55.0,73.0,,,,,,,,,,73.0,TER,8.1,,78.0,False,39.0,,83.0,66.0,22.0,40.0,336.0,436.0,,,False,39.0,83.0,velo+TER,39.0,10.0,1.11,1,39.0,1.26
